fecha,gen_hidraulica,gen_no_termica,gen_termica,generacion
2011-03-08,141744684.27,3513053.57,21264723.26,166522461.1
2011-03-09,137899878.47,3481546.96,25407108.79,166788534.22
2011-03-10,139845881.12,3172646.14,21428374.8,164446902.06
2011-03-11,140633230.42000002,3223126.67,23392461.080000002,167248818.17000002
2011-03-12,139267455.35,3182772.7399999998,17839947.790000003,160290175.88
2011-03-13,121477537.13,3415947.28,17562521.950000003,142456006.36
2011-03-14,140952993.47,3137441.69,25782232.740000002,169872667.9
2011-03-15,135613687.33,2927869.72,31541636.799999997,170083193.85
2011-03-16,137478521.52,2515074.72,31110381.99,171103978.23
2011-03-17,139947637.42,2526004.36,27440787.56,169914429.34
2011-03-18,143918106.26,2572205.94,26398321.21,172888633.41
2011-03-19,128731742.03,2706635.59,24862824.839999996,156301202.46
2011-03-20,114484779.63,2513116.9,21999893.65,138997790.18
2011-03-21,118605350.44,2441469.95,21549809.11,142596629.5
2011-03-22,135901416.88,2451915.18,25842800.24,164196132.29999998
2011-03-23,133800567.89,2964316.0700000003,27213697.7,163978581.66
2011-03-24,139386147.58,2862928.08,26148653.59,168397729.25
2011-03-25,137873539.95,3681468.84,28620155.08,170175163.87
2011-03-26,135755455.63,3904570.77,22787322.110000003,162447348.51
2011-03-27,120446242.06,2664044.47,22809566.34,145919852.87
2011-03-28,138637130.32999998,2998123.19,30456155.85,172091409.37
2011-03-29,142314136.22,3079335.13,30241446.6,175634917.95
2011-03-30,140073146.06,3002135.1,32157166.08,175232447.24
2011-03-31,138699773.02,3031790.68,30594109.59,172325673.29
2011-04-01,141201822.01,3434329.54,27679789.34,172315940.89
2011-04-02,134250420.84,3483901.81,22609083.799999997,160343406.45
2011-04-03,112485686.07000001,3475979.7800000003,28513767.25,144475433.1
2011-04-04,139250037.39000002,3962017.59,26742214.52,169954269.5
2011-04-05,141691335.64000002,3525330.43,26622702.55,171839368.62
2011-04-06,133842899.85,4113749.29,27970718.25,165927367.39
2011-04-07,133788691.44,4096314.23,27067645.249999996,164952650.92
2011-04-08,132503865.78,3856179.74,28295159.57,164655205.09
2011-04-09,125867006.2,3469651.7,26642552.07,155979209.97
2011-04-10,110529765.52,3461440.27,22124494.42,136115700.21
2011-04-11,124708760.6,3618671.52,32575194.630000003,160902626.75
2011-04-12,129451638.83,3391430.58,30687010.78,163530080.19
2011-04-13,129651377.7,3113650.48,29729508.27,162494536.45
2011-04-14,134519420.63,2713487.45,26826500.73,164059408.81
2011-04-15,135121969.91,2824644.37,26029818.69,163976432.97
2011-04-16,124905851.58,3048992.67,24895173.06,152850017.31
2011-04-17,118061295.03,3005812.07,19249537.83,140316644.93
2011-04-18,136933502.76,2884554.7,20680889.72,160498947.18
2011-04-19,139652936.36,2942492.38,16530406.549999999,159125835.29
2011-04-20,139231332.26,2808393.7,14855247.19,156894973.15
2011-04-21,116110734.75,2788068.62,13982567.74,132881371.11
2011-04-22,104366021.88,2793270.27,13516318.5,120675610.65
2011-04-23,118985106.24,2901222.21,13546863.46,135433191.91
2011-04-24,113799308.38,2923581.91,14348245.18,131071135.47
2011-04-25,138517942.07,3151460.32,16330065.21,157999467.6
2011-04-26,139712305.12,3447300.64,17762749.67,160922355.43
2011-04-27,143460492.28,3508260.5100000002,20255530.55,167224283.34
2011-04-28,139558986.82,3428921.75,20058787.849999998,163046696.42
2011-04-29,143827010.99,3718146.79,17785639.5,165330797.28
2011-04-30,134053815.03999999,3479411.3,17709954.55,155243180.89
2011-05-01,121386792.46,3451467.83,15620276.97,140458537.26
2011-05-02,140283934.66,3591537.41,17174467.43,161049939.5
2011-05-03,141644271.09,3355276.93,17794661.799999997,162794209.82
2011-05-04,145628652.27,3109839.28,15127089.17,163865580.72
2011-05-05,144680312.05,2985488.08,17454137.080000002,165119937.21
2011-05-06,149268527.61,2980569.2600000002,15464306.490000002,167713403.36
2011-05-07,140240863.21,3175135.58,14948165.959999997,158364164.75
2011-05-08,121285535.45,3211675.6399999997,13239947.289999997,137737158.38
2011-05-09,144809741.84,3117551.35,16604710.49,164532003.68
2011-05-10,145517837.84,3168242.9299999997,18392590.14,167078670.91
2011-05-11,145465068.56,3594174.2800000003,17919165.02,166978407.86
2011-05-12,146154917.81,3528525.98,18385600.650000002,168069044.44
2011-05-13,142976251.09,3522374.25,19301040.32,165799665.66
2011-05-14,130854972.47,3302122.76,19182347.43,153339442.66
2011-05-15,118884679.39999999,3288977.21,17620614.689999998,139794271.3
2011-05-16,139513356.46,3141945.25,18782266.020000003,161437567.73
2011-05-17,138927696.26,3106805.74,21074909.96,163109411.96
2011-05-18,139285292.68,3681232.46,19764318.18,162730843.32
2011-05-19,140225952.09,3089677.42,20302353.200000003,163617982.71
2011-05-20,142217854.86,4172333.26,18815955.55,165206143.67000002
2011-05-21,135116318.13,3202224.07,16872527.41,155191069.61
2011-05-22,114939880.54,3259270.23,17021022.34,135220173.11
2011-05-23,136426697.62,3360765.99,21006365.310000002,160793828.92
2011-05-24,143325734.87,3378647.08,18573955.69,165278337.64000002
2011-05-25,142215978.75,3217802.02,18136617.98,163570398.75
2011-05-26,141244729.13,3329551.7800000003,21049454.19,165623735.1
2011-05-27,138931930.9,5236246.91,19135455.15,163303632.96
2011-05-28,128651231.38000001,3207210.04,19209827.470000003,151068268.89000002
2011-05-29,113292488.54,3197229.26,18636911.68,135126629.48
2011-05-30,138696485.1,3317193.97,21689704.55,163703383.62
2011-05-31,138102400.72,3341743.4899999998,23013521.58,164457665.79
2011-06-01,137147403.16,3081689.68,21074591.189999998,161303684.03
2011-06-02,132799898.2,3039446.38,25848041.04,161687385.62
2011-06-03,132753945.92,3689170.87,24510727.71,160953844.5
2011-06-04,125414133.25999999,4764989.72,21184426.4,151363549.38
2011-06-05,109903770.72,3380454.16,19352079.13,132636304.00999999
2011-06-06,115335646.32,3114908.42,18612333.23,137062887.97
2011-06-07,137284525.26,2999576.64,20107963.67,160392065.57
2011-06-08,136282769.56,3833251.74,24117496.22,164233517.52
2011-06-09,138543300.81,3299004.87,23368350.65,165210656.33
2011-06-10,142340677.16,2969456.4,23108227.82,168418361.38
2011-06-11,134031324.31,3302137.01,19544314.31,156877775.63
2011-06-12,118345846.37,3180867.66,20275675.91,141802389.94
2011-06-13,144799885.96,2860673.05,20529759.669999998,168190318.68
2011-06-14,147391120.56,3047859.3,19915735.32,170354715.18
2011-06-15,144134835.07,2966795.8,22031874.2,169133505.07
2011-06-16,139664082.07999998,2994555.54,23247274.32,165905911.94
2011-06-17,141401043.45,3078918.9,22536529.32,167016491.67000002
2011-06-18,132713708.49,2865671.58,21114830.849999998,156694210.92
2011-06-19,113578853.99,2639801.91,18750922.12,134969578.02
2011-06-20,139597957.13,3013332.19,21612482.669999998,164223771.99
2011-06-21,141860543.09,2981658.21,23128921.02,167971122.32
2011-06-22,143377293.91,2991722.6,23285317.08,169654333.59
2011-06-23,142385286.59,3176851.33,20738250.1,166300388.02
2011-06-24,141158033.91,3196387.31,18798979.52,163153400.74
2011-06-25,131930885.82,3069323.6,18602844.310000002,153603053.73
2011-06-26,111522242.96000001,3364475.18,18870647.740000002,133757365.88
2011-06-27,114370591.35000001,3259045.44,20147474.42,137777111.21
2011-06-28,137803746.73,3140221.41,22648396.310000002,163592364.45
2011-06-29,140836486.31,3090536.49,24229272.07,168156294.87
2011-06-30,140416799.24,3316511.74,21468296.96,165201607.94
2011-07-01,136412059.36,3224598.57,21607571.189999998,161244229.12
2011-07-02,129760881.95,3077519.57,18021323.13,150859724.65
2011-07-03,110976552.45,3176737.58,17567807.31,131721097.34
2011-07-04,112142357.03,3268922.3,20143095.26,135554374.59
2011-07-05,130328930.16,3207772.61,26168661.47,159705364.24
2011-07-06,132807198.32,3569702.2,27824158.61,164201059.13
2011-07-07,130769573.78999999,3339568.98,28374281.38,162483424.15
2011-07-08,138126102.77,3516057.5100000002,23168161.3,164810321.58
2011-07-09,126398198.67,3378713.8,25744882.14,155521794.60999998
2011-07-10,117991158.47,3111346.0,17710868.8,138813373.27
2011-07-11,134229055.67,3149680.37,27503081.75,164881817.79
2011-07-12,141466286.4,2904737.37,23484929.21,167855952.98
2011-07-13,134621281.09,2916782.68,25448451.64,162986515.41
2011-07-14,132601445.46000001,3311843.54,24772773.459999997,160686062.46
2011-07-15,136078078.09,3410605.67,21382769.25,160871453.01
2011-07-16,130700960.78,3435231.84,18883472.790000003,153019665.41
2011-07-17,114980627.48,3536245.91,18323691.009999998,136840564.4
2011-07-18,138183873.01,3693396.85,20086606.5,161963876.35999998
2011-07-19,139189452.98,3716594.08,22349968.14,165256015.2
2011-07-20,123847380.09,3567705.21,21012803.33,148427888.63
2011-07-21,137009532.69,3521856.5300000003,26309227.8,166840617.02
2011-07-22,140419124.25,3496412.58,24920356.68,168835893.51
2011-07-23,129798610.62,3359509.96,24831977.61,157990098.19
2011-07-24,110964494.73,3412994.9699999997,26693100.77,141070590.47
2011-07-25,134170781.38,3454074.78,29353469.209999997,166978325.37
2011-07-26,131158705.97,4117062.96,32561436.130000003,167837205.06
2011-07-27,141611417.01,3422775.57,24531650.99,169565843.57
2011-07-28,139135046.15,3460680.08,24264309.39,166860035.62
2011-07-29,139428278.76,3435118.5100000002,20004123.990000002,162867521.26
2011-07-30,129165555.3,3438243.03,17025419.939999998,149629218.27
2011-07-31,118418735.66,3563112.2,12552780.200000001,134534628.06
2011-08-01,137931688.93,3574492.34,18442455.61,159948636.88
2011-08-02,138844655.77,3386370.99,23335900.57,165566927.32999998
2011-08-03,139703128.02,3262870.52,23359786.71,166325785.25
2011-08-04,133151245.06,4114677.33,29100382.72,166366305.11
2011-08-05,129479483.0,3590253.79,34591514.8,167661251.59
2011-08-06,126415619.14,3622872.65,28204218.34,158242710.13
2011-08-07,114287298.75999999,3570650.63,22672895.83,140530845.22
2011-08-08,135134350.48,3603562.0300000003,30558587.82,169296500.33
2011-08-09,136039973.47,3355042.54,31648967.28,171043983.29
2011-08-10,136129118.62,2500392.8,32554621.55,171184132.97
2011-08-11,125497318.14999999,2781400.67,42338118.7,170616837.52
2011-08-12,132681092.78999999,2923502.34,30765399.7,166369994.83
2011-08-13,127914960.34,2958213.7800000003,26795383.41,157668557.53
2011-08-14,115265266.07,2956723.28,20146714.63,138368703.98
2011-08-15,112601339.55,3096823.18,26716964.630000003,142415127.36
2011-08-16,127993548.03,3091694.39,34495941.870000005,165581184.29
2011-08-17,133552473.84,3552129.06,32245230.92,169349833.82
2011-08-18,138747448.18,3662415.05,28123764.099999998,170533627.33
2011-08-19,137730924.8,3784820.28,28778749.53,170294494.61
2011-08-20,131139306.26,3541951.7399999998,23699244.89,158380502.89
2011-08-21,114349103.27,3496605.87,22250049.83,140095758.97
2011-08-22,135558616.23,3272512.8899999997,27502619.889999997,166333749.01
2011-08-23,133325207.31,2777358.5700000003,31933163.61,168035729.49
2011-08-24,125259855.11,2840249.88,39338071.94,167438176.93
2011-08-25,125387257.17,2193228.63,42298046.45,169878532.25
2011-08-26,130878852.03,2523592.81,37263765.88,170666210.72
2011-08-27,114086216.17,8194379.72,35978937.08,158259532.97
2011-08-28,107589748.37,6485025.609999999,27276194.15,141350968.13
2011-08-29,124295012.9,9238925.15,31877663.05,165411601.1
2011-08-30,129719422.67,8018378.6,31632997.49,169370798.76
2011-08-31,128521942.06,8073764.05,33907358.21,170503064.32
2011-09-01,130663953.69,8946082.08,27809663.05,167419698.82
2011-09-02,136961847.78,3079513.09,26091440.82,166132801.69
2011-09-03,127044020.86,3217006.48,23657810.73,153918838.07
2011-09-04,106358055.62,3477406.36,24571134.91,134406596.89
2011-09-05,134524416.91,2635454.73,29162295.909999996,166322167.55
2011-09-06,135053772.79,4214579.13,32213754.2,171482106.12
2011-09-07,135014351.89,2666679.19,34244984.24,171926015.32
2011-09-08,131322129.88,2179568.2,35488959.83,168990657.91
2011-09-09,132645050.85,2578444.51,32422878.23,167646373.59
2011-09-10,124604785.15,2788128.23,29052803.37,156445716.75
2011-09-11,110668042.39,2580922.48,25244427.44,138493392.31
2011-09-12,134751947.02,2895172.82,29702846.02,167349965.86
2011-09-13,138891653.38,3077766.65,31111060.71,173080480.74
2011-09-14,135818975.34,2609195.4,34767071.26,173195242.0
2011-09-15,138304167.20000002,2804148.15,34139977.36,175248292.71
2011-09-16,139793326.44,2937182.7,30545470.79,173275979.93
2011-09-17,131775452.79,2752471.31,28719421.58,163247345.68
2011-09-18,110703966.87,3043177.26,30958474.62,144705618.75
2011-09-19,136847449.91,2518767.35,30226287.88,169592505.14
2011-09-20,133783572.78,2334163.21,32842394.970000003,168960130.96
2011-09-21,137910601.08,2573003.29,29614225.259999998,170097829.63
2011-09-22,140678391.39,2578598.52,30448875.03,173705864.94
2011-09-23,145304471.60999998,2554314.19,29399039.06,177257824.85999998
2011-09-24,138582219.24,2539824.7,27482640.78,168604684.72
2011-09-25,115055969.48,2887142.81,24503540.38,142446652.67
2011-09-26,137143127.78,2325577.34,26435209.28,165903914.4
2011-09-27,137394146.71,2514541.06,27869715.9,167778403.67
2011-09-28,136675522.49,2555984.87,33183134.19,172414641.55
2011-09-29,134095132.16,2556985.14,34143895.39,170796012.69
2011-09-30,136167207.84,2479798.16,30748589.369999997,169395595.37
2011-10-01,128943166.06,3135785.9,26370229.189999998,158449181.15
2011-10-02,119380416.41,2531353.43,21720681.49,143632451.33
2011-10-03,140081976.0,2410910.9,27075079.66,169567966.56
2011-10-04,138313123.62,2206421.5,29594255.8,170113800.92
2011-10-05,133875028.16,3065123.39,31430382.97,168370534.52
2011-10-06,137146653.01,3010715.71,29362062.47,169519431.19
2011-10-07,138103471.72,3003649.7,27986722.41,169093843.82999998
2011-10-08,129707396.72,2861377.46,23928656.45,156497430.63
2011-10-09,110928798.55,3085738.48,24793690.03,138808227.06
2011-10-10,134933799.43,2776527.4,27448899.720000003,165159226.55
2011-10-11,131146668.42,2859619.68,31537859.71,165544147.81
2011-10-12,131305780.21,3210148.61,31222701.11,165738629.93
2011-10-13,134725935.48,3735428.55,28912756.01,167374120.04
2011-10-14,140615516.77,3569753.52,27873423.76,172058694.05
2011-10-15,131077400.08,3436836.85,26404163.19,160918400.12
2011-10-16,115675975.16,3433312.31,22973321.13,142082608.6
2011-10-17,121327089.47,3295641.16,23181676.919999998,147804407.55
2011-10-18,135062037.82,3515836.18,24505952.75,163083826.75
2011-10-19,141873769.19,7045048.85,23602137.29,172520955.32999998
2011-10-20,143777801.12,3781276.96,23663140.17,171222218.25
2011-10-21,137174591.46,3599121.95,28410192.78,169183906.19
2011-10-22,132445575.1,3807847.91,24044809.55,160298232.56
2011-10-23,119000616.15,3643616.61,23074523.05,145718755.81
2011-10-24,139200223.02,3625880.03,28570412.53,171396515.57999998
2011-10-25,145122699.3,3530854.35,28303649.490000002,176957203.14000002
2011-10-26,143080950.73,3426059.5,27616254.78,174123265.01
2011-10-27,142453844.07,4388671.21,27407452.33,174249967.61
2011-10-28,141479454.62,3526162.06,28594871.05,173600487.73
2011-10-29,112191719.26,5103572.01,37025879.09,154321170.35999998
2011-10-30,94018407.9,5089228.49,33853442.029999994,132961078.42
2011-10-31,127855581.46000001,3312616.29,30920721.900000002,162088919.65
2011-11-01,137317533.21,3338551.89,28552309.63,169208394.73
2011-11-02,139017946.18,3317194.46,28605623.04,170940763.68
2011-11-03,135979838.59,3231820.56,34232256.72,173443915.87
2011-11-04,137624179.44,4098371.15,31482593.15,173205143.74
2011-11-05,134300490.62,3791055.65,25866339.1,163957885.37
2011-11-06,119695012.42999999,3322351.39,25282572.78,148299936.6
2011-11-07,124133006.3,3259727.82,24075505.830000002,151468239.95
2011-11-08,141550112.01,5042109.66,26258317.349999998,172850539.02
2011-11-09,139116899.89000002,3241260.98,30462517.490000002,172820678.35999998
2011-11-10,137387921.19,4817948.75,27794386.86,170000256.8
2011-11-11,136114052.73,3203340.99,31197264.85,170514658.57
2011-11-12,129215764.13,3198890.77,25435485.19,157850140.09
2011-11-13,111665323.31,3525816.15,23060187.189999998,138251326.65
2011-11-14,122020559.0,2949162.5900000003,24463914.619999997,149433636.21
2011-11-15,138984315.84,2932772.09,29188796.740000002,171105884.67
2011-11-16,139576698.52,2913326.59,32991040.330000002,175481065.44
2011-11-17,142073276.78,2916396.78,29982932.81,174972606.37
2011-11-18,142909502.77,2780506.39,28016946.52,173706955.68
2011-11-19,137217419.29,2969979.48,26802010.419999998,166989409.19
2011-11-20,121530849.36,3079545.42,26174366.509999998,150784761.29
2011-11-21,147152126.77,3661109.86,25550931.15,176364167.78
2011-11-22,145804870.97,4871837.52,27430656.77,178107365.26
2011-11-23,144406539.64,3876071.83,29895869.14,178178480.60999998
2011-11-24,135930234.87,3341860.56,36778820.78,176050916.21
2011-11-25,134993776.06,3299698.5,40298990.85,178592465.41
2011-11-26,132172385.39,3440498.0,33572205.64,169185089.03
2011-11-27,121718537.81,3417956.43,26672429.580000002,151808923.82
2011-11-28,137339987.93,5372051.32,30600340.48,173312379.73
2011-11-29,130597031.89,3250965.7,34504591.69,168352589.28
2011-11-30,127887102.04,3374315.91,32802041.93,164063459.88
2011-12-01,129150879.92,2946236.55,31230145.169999998,163327261.64
2011-12-02,140525009.7,3091413.9299999997,26318473.24,169934896.87
2011-12-03,130498673.46,3294787.56,28389556.07,162183017.09
2011-12-04,122836006.54,3159042.95,24127056.66,150122106.15
2011-12-05,145733271.48,2624325.95,24692672.77,173050270.2
2011-12-06,145886822.54,2248727.1799999997,27406222.939999998,175541772.66
2011-12-07,145594858.19,2725856.31,26663855.259999998,174984569.76
2011-12-08,127523757.49,3118562.06,25301615.33,155943934.88
2011-12-09,147614549.62,2827913.7,24219166.85,174661630.17
2011-12-10,143042975.77,3293632.29,23067164.07,169403772.13
2011-12-11,132044150.75,3172425.96,18734760.35,153951337.06
2011-12-12,145901667.74,3196706.08,23328080.98,172426454.8
2011-12-13,147650549.4,3246285.14,26791686.49,177688521.03
2011-12-14,133940325.6,3361820.08,30944024.89,168246170.57
2011-12-15,133907150.75,3233672.69,28163779.720000003,165304603.16
2011-12-16,133761308.36,3035679.89,27256125.64,164053113.89000002
2011-12-17,125185798.63,3596142.55,24596062.650000002,153378003.83
2011-12-18,114062183.08,3146570.95,23605135.04,140813889.07
