Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
Sistema,Sistema,442.37073,339.57273,339.57273,351.19773,351.19773,339.57273,282.92873,282.92873,339.57273,442.37073,945.61873,945.61873,1076.01873,945.61873,442.37073,339.57273,339.57273,351.19773,1095.61873,1095.61873,1095.61873,1076.01873,945.61873,395.61873,2015-10-11
Sistema,Sistema,1201.45263,1091.45263,941.45263,691.45263,691.45263,691.45263,691.45263,844.57663,1071.85263,1071.85263,1071.85263,1071.85263,1071.85263,1071.85263,1071.85263,1071.85263,1071.85263,1071.85263,1191.45263,1201.45263,1191.45263,1091.45263,1201.45263,1091.45263,2015-10-12
Sistema,Sistema,990.51624,990.51624,990.51624,990.51624,990.51624,1040.51624,1040.51624,1070.91724,1070.91724,1070.91724,1070.91724,1490.51624,1070.91724,1070.91724,1542.51624,1542.51624,1070.91724,1542.51624,1542.51624,1542.51624,1490.51624,1070.91724,1070.91724,1040.51624,2015-10-13
Sistema,Sistema,1070.91724,1070.91724,1940.51624,890.51624,980.51624,1060.51624,1060.51624,1070.91724,1070.91724,1070.91724,1070.91724,1070.91724,1070.91724,1491.51624,1491.51624,1491.51624,1491.51624,1491.51624,1491.51624,1491.51624,1491.51624,1070.91724,1070.91724,1040.51624,2015-10-14
Sistema,Sistema,935.51624,890.51624,890.51624,890.51624,935.51624,980.51624,990.51624,990.51624,1050.63024,1050.63024,1050.63024,1050.63024,1050.63024,1050.63024,1050.63024,1050.63024,1050.63024,1050.63024,1070.91724,1070.91724,1070.91624,1050.63024,1050.63024,990.51624,2015-10-15
Sistema,Sistema,935.51624,925.63024,925.63024,925.63024,925.63024,935.51624,935.51624,980.51624,1020.51624,1042.86124,1040.51624,1040.51624,1040.51624,1040.51624,1040.51624,1040.51624,1040.51624,1040.51624,1042.86124,1042.86124,1040.51624,1040.51624,1040.51624,1020.51624,2015-10-16
Sistema,Sistema,890.52152,890.52152,740.52052,614.57052,740.52052,740.52052,740.52052,890.52152,890.52152,890.52152,1041.63452,1041.63452,1040.52052,1040.52052,890.52152,890.52152,890.52152,890.52152,1041.63452,1041.63452,890.52152,890.52152,890.52152,740.52052,2015-10-17
Sistema,Sistema,440.57634,440.57634,440.57634,440.57634,440.57634,440.57634,440.57634,440.57634,440.57634,440.57634,449.18734,802.68934,802.68934,802.68934,614.31834,440.57634,440.57634,440.57634,802.68934,802.68934,802.68934,802.68934,440.57634,440.57634,2015-10-18
Sistema,Sistema,184.21244,184.21244,163.43744,116.47544,174.02344,300.75144,300.75144,698.45744,701.26544,798.45844,798.45844,798.45844,798.45844,798.45844,798.45844,798.45844,798.45844,798.45844,808.83644,808.83544,808.83544,798.45844,798.45844,698.45744,2015-10-19
Sistema,Sistema,451.08463,451.08463,451.08463,441.08463,451.08463,739.18463,739.18463,741.08563,783.08563,783.08563,783.08563,796.19863,783.08563,796.19863,796.19863,796.19863,796.19863,796.19863,796.19863,796.19863,796.19863,783.08563,796.19863,739.18463,2015-10-20
